id,func_group_id,func_group_name,list_id,bus_id,bus_name,func_id,func_name,batch_id,batch_name,description,language_type,proc_type,ext_if,comment
359,"KJZ","基幹システム共通",190,"KJZI07","大日本印刷 IF作成","FNKJZI0705","パーソナル冊子伝送データ（大日本単独）　IFデータ作成","BTGKJZI0705J01","パーソナル冊子伝送データ（大日本単独）IFデータ作成","材発対象データから、パーソナル冊子の作成対象になったデータ（単独材発分）を取得する、大日本印刷へ配信する。","PL/SQL","DB更新","入力",""
360,"KJZ","基幹システム共通",191,"KJZI07","大日本印刷 IF作成","FNKJZI0706","パーソナル冊子伝送データ（大日本同送）ファイル作成","BTGKJZI0706E01","パーソナル冊子伝送データ（大日本同送）ファイル作成","材発対象データからパーソナル冊子伝送データ（大日本同送）データを抽出し、連携ファイルを作成する。","ETL","DB更新","出力",""
361,"KJZ","基幹システム共通",192,"KJZI07","大日本印刷 IF作成","FNKJZI0707","パーソナル冊子伝送データ（大日本単独）ファイル作成","BTGKJZI0707E01","パーソナル冊子伝送データ（大日本単独）ファイル作成","材発対象データからパーソナル冊子伝送データ（大日本単独）データを抽出し、連携ファイルを作成する。","ETL","DB更新","出力",""
362,"KJZ","基幹システム共通",193,"KJZI07","大日本印刷 IF作成","FNKJZI0708","パーソナルDM用IF作成（大日本印刷向けA-1・A-1FUC・B-1）","BTGKJZI0708E01","パーソナルDM用IF作成処理（大日本印刷向けA-1・A-1FUC・B-1）","大日本印刷向けのA-1・A-1FUC・B-1パーソナルDM用IFを作成する
※共通部品を使用して、顧客マスタから顧客の下記個人情報を取得する
・姓名、住所情報、電話番号","ETL","DB更新","",""
363,"KJZ","基幹システム共通",194,"KJZI07","大日本印刷 IF作成","FNKJZI0709","パーソナルDM用IF作成（大日本印刷向けレギュラー追求）","BTGKJZI0709E01","パーソナルDM用IF作成処理（大日本印刷向けレギュラー追求）","大日本印刷向けのレギュラー追求パーソナルDM用IFを作成する
※共通部品を使用して、顧客マスタから顧客の下記個人情報を取得する
・姓名、住所情報、電話番号","ETL","DB更新","",""
364,"KJZ","基幹システム共通",195,"KJZI07","大日本印刷 IF作成","FNKJZI0710","パーソナルDM用IF作成（大日本印刷向け協会勧誘）","BTGKJZI0710E01","パーソナルDM用IF作成処理（大日本印刷向け協会勧誘）","大日本印刷向けの協会勧誘パーソナルDM用IFを作成する
※共通部品を使用して、顧客マスタから顧客の下記個人情報を取得する
・姓名、住所情報、電話番号","ETL","DB更新","",""
365,"KJZ","基幹システム共通",196,"KJZI07","大日本印刷 IF作成","FNKJZI0711","パーソナルDM用IF作成（大日本印刷向け名簿抽出）","BTGKJZI0711E01","パーソナルDM用IF作成処理（大日本印刷向け名簿抽出）","大日本印刷向けの名簿抽出パーソナルDM用IFを作成する
※IF用テーブルに格納されたデータを元にETLでファイルを作成する想定","ETL","DB更新","",""
366,"KJZ","基幹システム共通",197,"KJZI08","トッパンフォームズ IF作成","FNKJZI0801","パーソナル冊子伝送データ（トッパン冊子）作成","BTGKJZI0801E01","パーソナル冊子伝送データ（トッパン冊子）作成","パーソナル冊子伝送データ＿トッパンフォームズ・冊子再作成用テーブルよりトッパンフォームズへ連携するインターフェースファイルを作成する","ETL","","",""
367,"KJZ","基幹システム共通",198,"KJZI08","トッパンフォームズ IF作成","FNKJZI0802","パーソナル冊子伝送データ（トッパン質問）作成","BTGKJZI0802E01","パーソナル冊子伝送データ（トッパン質問）作成","パーソナル冊子伝送データ＿トッパンフォームズ・質問用紙再作成用テーブルよりトッパンフォームズへ連携するインターフェースファイルを作成する","ETL","","",""
368,"KJZ","基幹システム共通",199,"KJZI08","トッパンフォームズ IF作成","FNKJZI0803","POSTEX(R-1)用データ作成","BTGKJZI0803J01","R-1POSTEX（残額請求書を含む）","・POSTEX用IFを作成するために、R-1で請求書が未発行の債権と                
　紐づく請求情報、個人情報を取得する                
・取得した各種情報を使用し、POSTEX用IFを作成、出力する ","PL/SQL","DB
Toファイル","出力",""
369,"KJZ","基幹システム共通",200,"KJZI08","トッパンフォームズ IF作成","FNKJZI0804","パーソナル冊子伝送データ（トッパン同送）　IFデータ作成","BTGKJZI0804J01","パーソナル冊子伝送データ（トッパン同送）IFデータ作成","材発対象データから、パーソナル冊子の作成対象になったデータ（材発時同送分）を取得する、トッパンフォームズへ配信する。","PL/SQL","DB更新","入力",""
370,"KJZ","基幹システム共通",201,"KJZI08","トッパンフォームズ IF作成","FNKJZI0805","パーソナル冊子伝送データ（トッパン単独）　IFデータ作成","BTGKJZI0805J01","パーソナル冊子伝送データ（トッパン単独）IFデータ作成","材発対象データから、パーソナル冊子の作成対象になったデータ（単独材発分）を取得する、トッパンフォームズへ配信する。","PL/SQL","DB更新","入力",""
371,"KJZ","基幹システム共通",202,"KJZI08","トッパンフォームズ IF作成","FNKJZI0806","パーソナル冊子伝送データ（トッパン同送）ファイル作成","BTGKJZI0806E01","パーソナル冊子伝送データ（トッパン同送）ファイル作成","材発対象データからパーソナル冊子伝送データ（トッパン同送）データを抽出し、連携ファイルを作成する。","ETL","DB更新","出力",""
372,"KJZ","基幹システム共通",203,"KJZI08","トッパンフォームズ IF作成","FNKJZI0807","パーソナル冊子伝送データ（トッパン単独）ファイル作成","BTGKJZI0807E01","パーソナル冊子伝送データ（トッパン単独）ファイル作成","材発対象データからパーソナル冊子伝送データ（トッパン単独）データを抽出し、連携ファイルを作成する。","ETL","DB更新","出力",""
373,"KJZ","基幹システム共通",204,"KJZI08","トッパンフォームズ IF作成","FNKJZI0808","パーソナルDM用IF作成（トッパン・フォームズ向けA-1・A-1FUC・B-1）","BTGKJZI0808E01","パーソナルDM用IF作成処理（トッパン・フォームズ向けA-1・A-1FUC・B-1）","トッパン・フォームズ向けのA-1・A-1FUC・B-1パーソナルDM用IFを作成する
※共通部品を使用して、顧客マスタから顧客の下記個人情報を取得する
・姓名、住所情報、電話番号","ETL","DB更新","",""
374,"KJZ","基幹システム共通",205,"KJZI08","トッパンフォームズ IF作成","FNKJZI0809","パーソナルDM用IF作成（トッパン・フォームズ向け技検応募）","BTGKJZI0809E01","パーソナルDM用IF作成処理（トッパン・フォームズ向け技検応募）","トッパン・フォームズ向けの技検応募パーソナルDM用IFを作成する
※共通部品を使用して、顧客マスタから顧客の下記個人情報を取得する
・姓名、住所情報、電話番号","ETL","DB更新","",""
375,"KJZ","基幹システム共通",206,"KJZI08","トッパンフォームズ IF作成","FNKJZI0810","パーソナルDM用IF作成（トッパン・フォームズ向け名簿抽出）","BTGKJZI0810E01","パーソナルDM用IF作成処理（トッパン・フォームズ向け名簿抽出）","トッパン・フォームズ向けの名簿抽出パーソナルDM用IFを作成する
※IF用テーブルに格納されたデータを元にETLでファイルを作成する想定","ETL","DB更新","出力",""
376,"KJZ","基幹システム共通",207,"KJZI09","顧客DB IF作成","FNKJZI0901","再ＯＣＳカウントリストデータ作成","BTGKJZI0901J01","再ＯＣＳカウントリストデータ作成","OCS該当データ＿顧客ＤＢから情報系ＤＢ連携済フラグ「未処理」のデータを取得し、名簿・随時区分、処理年月日、本抽出年月、グループNo、DMコード別、件数（ＯＣＳ事由別）を集計し、
　　名簿・随時区分、
　　　　　　　　　　　　「名簿抽出」の場合、連携用名簿抽出再OCSカウントリストデータに登録する。
　　　　　　　　　　　　「随時抽出」の場合、連携用随時抽出再OCSカウントリストデータに登録する。","PL/SQL","DB更新","出力",""
377,"KJZ","基幹システム共通",208,"KJZI11","学びオンライン IF作成","FNKJZI1101","受講生状況データ更新","BTGKJZI1101J01","受講生状況データ更新","受講生状況テーブルに格納されている未処理かつ受付チェック完了のデータに対して、受講履歴を更新する。","PL/SQL","","",""
378,"KJZ","基幹システム共通",209,"KJZI11","学びオンライン IF作成","FNKJZI1102","学びオンライン向け顧客統合データ作成","BTGKJZI1102J01","学びオンライン向け顧客統合データ作成","顧客統合の情報を学びオンライン向け顧客統合データテーブルに出力する","PL/SQL","","",""
379,"KJZ","基幹システム共通",210,"KJZI11","学びオンライン IF作成","FNKJZI1103","学びオンライン向け顧客統合データファイル作成","BTGKJZI1103E01","学びオンライン向け顧客統合データファイル作成","学びオンライン向け顧客統合データテーブルよりファイルを作成する","ETL","","",""
380,"KJZ","基幹システム共通",211,"KJZI11","学びオンライン IF作成","FNKJZI1104","受講期限日変更連携更新","BTGKJZI1104E01","受講期限日変更連携更新","学びオンラインシステム向けの受講期限日変更学びオンライン連携テーブルを更新する","ETL","","",""
381,"KJZ","基幹システム共通",212,"KJZI11","学びオンライン IF作成","FNKJZI1105","ＤＭ中止履歴連携更新","BTGKJZI1105E01","ＤＭ中止履歴連携更新","学びオンラインシステム向けのＤＭ中止履歴連携テーブルを更新する","ETL","","",""
382,"KJZ","基幹システム共通",213,"KJZI11","学びオンライン IF作成","FNKJZI1106","教育訓練証明書ファイル作成
","BTGKJZI1106E01","教育訓練証明書ファイル作成
","学びオンラインシステム向けの教育訓練証明書ファイル作成を作成する","ETL","","",""
